household_key,total_baskets,unique_products,total_items,total_spend,avg_transaction_value,day_span,active_weeks,total_retail_discount,total_coupon_discount,total_coupon_match_discount,unique_stores_visited,top_department,top_dept_spend,campaigns_participated,coupons_redeemed,basket_frequency,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC
2155,11,126,168,313.83,2.2741304347826086,589,11,-78.31,0.0,0.0,1,GROCERY,174.96,0,0,0.01867572156196944,,,,,,,
2156,108,900,356102,5874.46,2.556335944299391,629,70,-839.36,-28.65,-8.55,2,GROCERY,3521.52,6,1,0.17170111287758347,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
2157,12,157,272,390.7,2.1467032967032966,559,11,-224.98,-7.0,0.0,1,GROCERY,279.08,0,0,0.02146690518783542,,,,,,,
2158,131,631,402835,3194.17,2.8750405040504052,615,67,-593.38,-77.34,-18.05,12,GROCERY,1267.64,1,6,0.21300813008130082,25-34,B,50-74K,Probable Renter,Single Female,1,None/Unknown
2159,121,306,45231,2018.95,3.657518115942029,597,51,-394.79,0.0,0.0,7,GROCERY,633.77,1,0,0.20268006700167504,,,,,,,
2160,57,91,227,748.07,4.987133333333333,637,41,-260.92,-7.25,-1.25,1,MEAT,289.93,0,0,0.08948194662480377,,,,,,,
2161,40,303,166521,2064.11,4.169919191919192,665,31,-203.76,0.0,0.0,4,GROCERY,1055.94,1,0,0.06015037593984962,,,,,,,
2162,180,1011,708787,13923.45,5.975729613733906,612,81,-1187.7,-344.8,-12.5,7,GROCERY,5612.15,7,1,0.29411764705882354,45-54,U,75-99K,Homeowner,Unknown,1,None/Unknown
2163,14,18,43,356.09999999999997,8.685365853658535,623,14,-23.099999999999998,0.0,0.0,1,SPIRITS,245.35,0,0,0.02247191011235955,,,,,,,
2164,40,484,1034,1596.48,2.418909090909091,288,33,-697.82,-15.09,-0.6,4,GROCERY,847.46,3,0,0.1388888888888889,,,,,,,
2165,11,43,47,182.1,4.234883720930233,623,9,-17.83,0.0,0.0,2,DRUG GM,78.94,0,0,0.01765650080256822,,,,,,,
2166,30,19,54,84.21,2.10525,399,15,-21.57,0.0,0.0,1,GROCERY,69.37,0,0,0.07518796992481203,,,,,,,
2167,75,448,966,1714.61,2.253101182654402,573,40,-384.07,-5.0,0.0,2,GROCERY,1014.57,8,0,0.13089005235602094,,,,,,,
2168,197,953,3124,5666.66,2.0887062292664944,689,98,-1723.83,-68.11,-13.7,2,GROCERY,2387.15,7,5,0.28592162554426703,35-44,U,50-74K,Unknown,Single Female,1,None/Unknown
2169,40,245,32925,857.96,3.2622053231939163,589,28,-162.77,0.0,0.0,4,GROCERY,334.32,0,0,0.06791171477079797,,,,,,,
2170,266,1137,194303,6198.89,2.6536344178082194,647,90,-1316.3,-19.6,0.0,9,GROCERY,2948.78,10,0,0.41112828438948995,,,,,,,
2171,107,771,30541,4031.08,2.631253263707572,604,66,-455.99,-56.12,-15.95,8,GROCERY,2403.67,7,1,0.1771523178807947,,,,,,,
2172,99,505,852,2408.11,3.562292899408284,589,53,-242.71,-3.89,0.0,3,GROCERY,1584.78,0,0,0.16808149405772496,25-34,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown
2173,86,511,11142,2177.52,3.1788613138686133,660,40,-478.71999999999997,-6.0,0.0,1,GROCERY,1247.32,1,0,0.1303030303030303,25-34,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
2174,39,354,454,644.33,1.6779427083333334,583,29,-161.23,-12.71,-3.4,3,GROCERY,382.5,0,0,0.06689536878216124,,,,,,,
2175,17,150,194,610.22,3.676024096385542,560,14,-101.81,-1.5,0.0,5,GROCERY,371.02,0,0,0.030357142857142857,,,,,,,
2176,195,634,214961,2601.56,2.7156158663883088,579,52,-487.72,-7.04,0.0,5,GROCERY,1437.39,3,0,0.33678756476683935,,,,,,,
2177,3,43,53,133.5,3.034090909090909,553,3,-32.26,0.0,0.0,1,GROCERY,74.62,0,0,0.0054249547920434,,,,,,,
2178,152,869,111403,3681.13,2.6256276747503566,531,63,-466.08,-8.75,-0.25,13,GROCERY,1854.41,12,0,0.2862523540489642,,,,,,,
2179,46,373,20821,1452.29,3.3774186046511625,649,38,-255.8,0.0,0.0,8,GROCERY,474.91,1,0,0.07087827426810478,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1
2180,44,305,465,936.39,2.370607594936709,600,26,-186.64,0.0,0.0,5,GROCERY,357.14,0,0,0.07333333333333333,,,,,,,
2181,55,665,1039,3074.45,3.7086248492159224,630,36,-371.12,-16.98,0.0,5,GROCERY,1565.51,1,0,0.0873015873015873,55-64,A,100-124K,Homeowner,2 Adults Kids,3,1
2182,85,406,730,1530.52,2.6433851468048357,673,62,-216.86,-2.5,0.0,3,GROCERY,997.64,4,0,0.1263001485884101,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
2183,173,653,418421,4093.12,3.8182089552238807,607,79,-941.95,-18.3,-0.5,9,GROCERY,1434.51,5,0,0.28500823723228996,65+,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
2184,260,929,295639,5094.8,3.8191904047976015,646,86,-656.22,0.0,0.0,8,GROCERY,2548.9900000000002,5,0,0.4024767801857585,25-34,U,50-74K,Unknown,Single Female,1,None/Unknown
2185,106,1141,224110,8550.73,3.867358661239258,703,68,-786.09,-34.65,-3.95,2,GROCERY,4135.35,12,3,0.1507823613086771,25-34,U,125-149K,Homeowner,2 Adults Kids,4,2
2186,113,812,1985,5469.53,3.488220663265306,670,58,-749.0,-1.95,-0.95,5,GROCERY,2985.65,5,0,0.16865671641791044,35-44,U,25-34K,Unknown,Single Female,1,None/Unknown
2187,46,382,1080,2667.13,4.322739059967585,626,34,-953.0,-6.5,0.0,3,GROCERY,982.7,1,0,0.07348242811501597,,,,,,,
2188,129,715,92010,3917.34,2.9903358778625955,593,76,-631.53,-1.8,-0.45,5,GROCERY,1648.3700000000001,5,0,0.2175379426644182,65+,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
2189,91,147,116307,1335.47,5.237137254901961,637,58,-106.12,-0.55,0.0,4,GROCERY,539.49,0,0,0.14285714285714285,,,,,,,
2190,225,1399,1002151,9520.85,3.359509527170078,635,87,-2200.28,-20.2,-1.0,1,GROCERY,3908.38,8,0,0.3543307086614173,35-44,A,50-74K,Homeowner,2 Adults Kids,4,2
2191,15,154,180,780.9200000000001,4.942531645569621,670,14,-48.74,0.0,0.0,4,DRUG GM,383.95,0,0,0.022388059701492536,,,,,,,
2192,29,81,134,492.03,5.528426966292135,704,23,-27.240000000000002,-0.75,-0.25,2,GROCERY,193.4,0,0,0.041193181818181816,,,,,,,
2193,117,1792,203617,9155.01,3.197698218651764,691,66,-1035.01,-4.55,-0.45,6,GROCERY,4701.34,10,0,0.16931982633863965,25-34,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
2194,404,1052,382751,7169.78,3.2007946428571428,689,98,-1119.19,-9.49,0.0,17,GROCERY,3809.31,12,0,0.5863570391872278,55-64,B,25-34K,Homeowner,Single Male,1,None/Unknown
2195,84,350,32625,1180.72,2.5612147505422995,600,49,-288.26,-37.1,-15.2,13,GROCERY,706.59,0,0,0.14,,,,,,,
2196,65,271,10377,1153.05,2.0888586956521737,607,56,-450.28,-3.5,0.0,2,GROCERY,704.28,0,0,0.1070840197693575,,,,,,,
2197,48,176,274,670.4300000000001,3.1624056603773587,632,32,-143.72,-0.3,-0.3,8,GROCERY,496.11,0,0,0.0759493670886076,,,,,,,
2198,403,1118,324271,7205.88,2.83696062992126,660,91,-1114.07,-46.39,-11.15,10,GROCERY,3697.11,4,0,0.6106060606060606,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown
2199,155,801,415613,5639.17,2.4809370875494943,599,82,-1046.77,-29.8,-3.95,6,GROCERY,3102.72,8,13,0.2587646076794658,19-24,U,50-74K,Unknown,2 Adults Kids,3,1
2200,197,1572,498728,8673.11,2.4479565340107254,699,94,-2089.91,-55.0,-12.45,7,GROCERY,4677.7,11,16,0.28183118741058655,45-54,U,Under 15K,Unknown,Single Male,1,None/Unknown
2201,2,11,12,27.51,2.2925,24,2,-7.93,0.0,0.0,1,GROCERY,15.56,0,0,0.08333333333333333,,,,,,,
2202,18,96,9224,319.90000000000003,3.2313131313131316,599,14,-63.0,0.0,0.0,5,GROCERY,185.12,0,0,0.03005008347245409,,,,,,,
2203,103,655,108189,5239.09,5.2286327345309385,669,57,-454.16,0.0,0.0,6,GROCERY,2694.42,5,0,0.15396113602391628,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
2204,190,800,62071,2646.05,1.9258005822416304,603,73,-687.06,-7.5,-1.0,14,GROCERY,1413.26,2,0,0.3150912106135987,,,,,,,
2205,107,484,32012,1978.76,2.3754621848739497,700,64,-504.49,-3.0,0.0,13,GROCERY,920.62,4,0,0.15285714285714286,,,,,,,
2206,41,150,259,502.25,2.369103773584906,661,37,-77.54,0.0,0.0,3,GROCERY,352.01,0,0,0.06202723146747353,,,,,,,
2207,372,1355,15428,4866.06,2.2300916590284143,676,79,-990.39,-32.25,-0.5,8,GROCERY,2450.52,7,0,0.5502958579881657,,,,,,,
2208,193,1555,63959,9456.83,2.819567680381634,678,81,-1575.78,-6.7,-1.3,7,GROCERY,5499.6,10,0,0.28466076696165193,35-44,U,50-74K,Unknown,1 Adult Kids,3,2
2209,232,1275,644475,6996.68,3.3964466019417476,631,82,-771.27,-1.0,0.0,6,GROCERY,2642.15,6,0,0.3676703645007924,25-34,A,35-49K,Renter,2 Adults Kids,5+,3+
2210,34,427,775,1727.97,3.408224852071006,542,25,-275.06,0.0,0.0,6,GROCERY,879.39,3,0,0.06273062730627306,,,,,,,
2211,78,483,150781,2292.52,3.2243600562587904,608,48,-333.26,-1.9,-0.9,14,GROCERY,1103.02,2,0,0.12828947368421054,,,,,,,
2212,46,49,196,251.33,1.7952142857142859,565,26,-49.230000000000004,0.0,0.0,3,GROCERY,236.69,0,0,0.08141592920353982,,,,,,,
2213,55,831,9061,3505.21,2.6963153846153847,671,42,-531.3100000000001,-5.9,-0.7,6,GROCERY,1905.41,3,2,0.08196721311475409,,,,,,,
2214,15,116,182,450.87,3.5501574803149607,600,13,-80.55,0.0,0.0,2,GROCERY,177.9,0,0,0.025,,,,,,,
2215,132,476,1047,2402.11,2.7610459770114946,652,76,-468.23,0.0,0.0,7,GROCERY,1084.77,5,0,0.20245398773006135,,,,,,,
2216,34,123,246,454.57,2.823416149068323,603,29,-75.67999999999999,0.0,0.0,1,GROCERY,301.57,0,0,0.05638474295190713,,,,,,,
2217,192,1091,187408,4430.01,2.773957420162805,627,83,-1095.02,-24.84,-4.65,5,GROCERY,1940.78,7,2,0.3062200956937799,35-44,B,15-24K,Unknown,Single Female,1,None/Unknown
2218,19,387,564,975.25,2.1155097613882865,705,17,-363.21,0.0,0.0,3,GROCERY,584.74,0,0,0.02695035460992908,,,,,,,
2219,23,46,374454,1077.42,16.8346875,622,18,-20.33,0.0,0.0,3,KIOSK-GAS,905.7,0,0,0.03697749196141479,,,,,,,
2220,15,40,19972,215.58,4.686521739130435,605,12,-50.58,-13.0,0.0,2,KIOSK-GAS,51.0,0,0,0.024793388429752067,,,,,,,
2221,113,615,1267,2301.4,1.9421097046413502,602,79,-636.59,-3.0,0.0,1,GROCERY,1719.0,4,0,0.1877076411960133,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown
2222,40,655,46102,3076.27,2.952274472168906,677,37,-582.31,-52.39,-11.45,8,GROCERY,2112.2,2,1,0.059084194977843424,,,,,,,
2223,300,465,1050,2059.76,2.4936561743341406,671,58,-371.51,-3.44,0.0,2,GROCERY,1116.16,3,0,0.44709388971684055,,,,,,,
2224,106,780,1679,3984.1,2.5408801020408163,700,81,-1010.49,-5.0,0.0,3,GROCERY,2578.1,8,0,0.15142857142857144,19-24,B,250K+,Homeowner,Single Male,1,None/Unknown
2225,98,697,53957,3352.07,3.0837810487580497,663,64,-374.12,-5.55,0.0,6,GROCERY,1917.89,5,0,0.1478129713423831,,,,,,,
2226,640,1412,559756,8917.54,3.372745839636914,599,78,-894.64,-62.25,-6.6,13,GROCERY,3574.7,10,0,1.0684474123539232,,,,,,,
2227,173,1151,7326,4893.9,2.1549537648612946,554,63,-1179.1,-15.9,0.0,5,GROCERY,2881.64,0,0,0.31227436823104693,,,,,,,
2228,202,844,236991,5298.05,4.004572940287226,653,61,-657.02,-0.35,-0.35,4,GROCERY,2283.98,6,0,0.3093415007656968,,,,,,,
2229,56,596,1065,2415.4900000000002,2.757408675799087,614,38,-469.44,-1.0,0.0,10,GROCERY,1472.16,0,0,0.09120521172638436,,,,,,,
2230,38,329,502,1195.65,2.9377149877149877,548,27,-115.28,0.0,0.0,10,GROCERY,601.23,1,0,0.06934306569343066,,,,,,,
2231,94,929,51277,4400.26,3.1932220609579103,694,59,-474.95,-123.88,-15.08,4,GROCERY,2082.6,3,4,0.13544668587896252,35-44,A,200-249K,Homeowner,2 Adults No Kids,2,None/Unknown
2232,37,257,33824,1131.65,3.358011869436202,658,27,-290.42,-22.34,0.0,5,GROCERY,585.92,0,0,0.05623100303951368,,,,,,,
2233,273,1529,563028,8440.77,3.1744151936818352,643,89,-868.47,-26.14,-1.4,7,GROCERY,3523.36,11,10,0.42457231726283046,25-34,B,150-174K,Homeowner,Single Male,1,None/Unknown
2234,192,903,365453,7971.57,4.143227650727651,651,81,-1268.56,-26.43,-1.7,6,GROCERY,3268.12,4,3,0.29493087557603687,65+,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown
2235,89,622,168386,3824.87,4.586175059952038,598,50,-439.04,-0.8,-0.8,8,GROCERY,1681.08,5,0,0.1488294314381271,45-54,U,175-199K,Homeowner,2 Adults Kids,3,1
2236,219,609,204164,2880.5,3.2695800227014757,576,70,-383.91,-7.97,-0.25,7,GROCERY,1102.41,6,0,0.3802083333333333,,,,,,,
2237,158,799,225305,4941.52,2.7241014332965823,643,80,-1132.81,-41.48,-11.2,5,GROCERY,2824.96,6,8,0.24572317262830481,45-54,U,50-74K,Homeowner,Single Female,1,None/Unknown
2238,180,679,1393,2479.46,2.3704206500956024,598,62,-416.42,-7.08,0.0,11,GROCERY,1436.84,3,0,0.3010033444816054,,,,,,,
2239,43,408,19077,1787.48,3.226498194945848,605,23,-483.07,-11.05,-2.5,3,GROCERY,934.6800000000001,1,0,0.07107438016528926,,,,,,,
2240,216,868,9961,5413.2,3.141729541497388,684,81,-985.46,-41.53,-1.4,4,GROCERY,2755.72,10,9,0.3157894736842105,,,,,,,
2241,79,438,11403,1505.67,2.3307585139318885,657,52,-460.64,-7.85,-0.9,8,GROCERY,974.4,1,0,0.1202435312024353,,,,,,,
2242,118,466,5269,1239.07,2.143719723183391,639,49,-316.76,-1.0,0.0,11,GROCERY,658.66,0,0,0.18466353677621283,,,,,,,
2243,44,528,1577,4019.71,3.5229710780017527,614,38,-866.9,-2.0,0.0,6,GROCERY,1931.3,2,0,0.07166123778501629,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
2244,324,1018,31514,5477.2,2.311054852320675,671,90,-1387.88,-97.78,-1.9,23,GROCERY,3381.18,9,1,0.4828614008941878,,,,,,,
2245,178,844,208774,4614.02,2.70617008797654,629,69,-506.03,-4.55,-0.45,10,GROCERY,2083.9,5,0,0.28298887122416533,,,,,,,
2246,5,80,103,321.35,3.871686746987952,388,4,-35.81,0.0,0.0,3,GROCERY,201.45000000000002,0,0,0.01288659793814433,,,,,,,
2247,90,659,1466,3992.67,4.238503184713376,701,49,-729.23,-1.3,-0.3,3,GROCERY,2087.18,1,0,0.12838801711840228,,,,,,,
2248,26,276,397,937.23,3.003942307692308,656,20,-135.7,0.0,0.0,7,GROCERY,618.39,1,0,0.039634146341463415,,,,,,,
2249,3,64,81,181.51,2.83609375,224,3,-33.51,0.0,0.0,3,GROCERY,107.65,0,0,0.013392857142857142,,,,,,,
2250,68,406,111592,2333.16,3.545835866261398,609,50,-794.77,-17.64,-0.75,7,GROCERY,1216.76,1,0,0.1116584564860427,35-44,U,75-99K,Unknown,Unknown,1,None/Unknown
2251,26,533,961,2022.54,2.729473684210526,629,19,-445.82,-3.0,-0.5,2,GROCERY,1253.01,1,0,0.04133545310015898,,,,,,,
2252,346,1711,642887,9489.82,2.832782089552239,700,92,-2541.54,-49.49,-3.95,4,GROCERY,4324.74,1,0,0.4942857142857143,45-54,A,50-74K,Homeowner,2 Adults Kids,4,2
2253,29,189,36145,450.33,2.2075,625,20,-110.93,0.0,0.0,9,GROCERY,227.43,0,0,0.0464,,,,,,,
2254,80,338,60411,1270.35,3.199874055415617,511,51,-209.69,0.0,0.0,5,GROCERY,546.97,2,0,0.15655577299412915,19-24,U,35-49K,Unknown,Single Male,1,None/Unknown
2255,21,122,15472,570.03,4.318409090909091,581,17,-116.6,0.0,0.0,6,GROCERY,274.1,0,0,0.03614457831325301,,,,,,,
2256,30,398,60157,1497.56,3.5487203791469195,600,23,-194.06,-4.8,-0.7,5,GROCERY,904.3100000000001,0,0,0.05,,,,,,,
2257,75,75,230,791.54,3.787272727272727,694,63,-36.53,0.0,0.0,5,GROCERY,564.71,0,0,0.10806916426512968,,,,,,,
2258,49,383,598,1574.94,3.1435928143712575,684,36,-216.15,-6.1,-4.5,6,GROCERY,837.53,1,0,0.07163742690058479,,,,,,,
2259,16,147,17589,589.17,3.0059693877551017,615,9,-129.76,0.0,0.0,4,GROCERY,309.27,0,0,0.026016260162601626,,,,,,,
2260,133,767,747146,7456.64,4.000343347639485,653,76,-832.4,-7.2,-3.5,4,GROCERY,4000.42,4,4,0.20367534456355282,45-54,U,25-34K,Homeowner,Single Female,1,None/Unknown
2261,429,1382,992658,13379.78,3.5471314952279958,603,84,-1691.49,-18.89,-2.4,7,GROCERY,5810.2,8,0,0.7114427860696517,,,,,,,
2262,151,361,27120,1491.0,2.3517350157728707,670,83,-193.06,-3.29,0.0,13,GROCERY,775.57,7,0,0.2253731343283582,,,,,,,
2263,460,1333,12588,5763.97,2.1113443223443222,702,94,-1047.32,-2.5,-0.5,7,GROCERY,3064.83,7,0,0.6552706552706553,,,,,,,
2264,315,1973,27358,16960.59,3.8208132462266278,595,82,-2444.51,-10.3,-2.7,7,GROCERY,10894.06,9,1,0.5294117647058824,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown
2265,3,20,7170,77.44,3.872,17,2,-5.45,0.0,0.0,1,GROCERY,42.800000000000004,0,0,0.17647058823529413,,,,,,,
2266,148,1405,346272,8754.12,3.220794701986755,629,78,-1069.45,-2.25,-0.75,10,GROCERY,3719.91,7,0,0.23529411764705882,25-34,B,35-49K,Homeowner,Single Male,1,None/Unknown
2267,67,542,44446,2304.15,2.862298136645963,624,42,-398.94,-1.0,0.0,5,GROCERY,1195.75,0,0,0.10737179487179487,,,,,,,
2268,23,171,15491,668.96,3.3785858585858586,549,20,-105.09,0.0,0.0,3,GROCERY,341.05,0,0,0.04189435336976321,,,,,,,
2269,209,436,12484,3273.95,2.925781948168007,602,83,-1185.73,-11.85,-1.85,5,GROCERY,1477.71,4,0,0.34717607973421927,55-64,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
2270,312,1287,14399,4728.67,1.799341704718417,634,89,-1295.04,-8.25,-1.75,10,GROCERY,2893.67,10,1,0.4921135646687697,,,,,,,
2271,46,106,265,361.88,2.021675977653631,562,34,-174.14000000000001,-2.7,-1.7000000000000002,4,GROCERY,221.58,0,0,0.08185053380782918,,,,,,,
2272,70,252,742,2244.17,4.655954356846473,643,34,-267.32,-17.14,-2.43,3,GROCERY,1055.33,0,0,0.1088646967340591,65+,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
2273,52,332,710,1594.8700000000001,3.084854932301741,609,43,-210.7,-0.75,-0.25,9,GROCERY,920.08,1,0,0.08538587848932677,,,,,,,
2274,71,1050,146367,6974.46,4.219274047186933,676,54,-1314.86,-6.75,-0.25,7,GROCERY,2313.39,6,0,0.10502958579881656,,,,,,,
2275,134,748,1360,2789.51,2.3903256212510713,634,70,-626.2,-54.76,-14.35,6,GROCERY,1616.38,3,3,0.2113564668769716,,,,,,,
2276,31,353,548,1007.97,2.3225115207373275,578,25,-218.29,0.0,0.0,9,GROCERY,703.19,0,0,0.05363321799307959,,,,,,,
2277,126,853,2250,3888.44,2.4287570268582135,643,59,-1013.38,-18.28,0.0,5,GROCERY,2354.55,7,0,0.19595645412130638,,,,,,,
2278,46,258,15751,1160.57,3.7927124183006535,569,35,-125.79,0.0,0.0,3,GROCERY,403.78000000000003,3,0,0.08084358523725835,,,,,,,
2279,59,323,463,972.47,2.337668269230769,612,43,-242.77,-7.5,0.0,4,GROCERY,599.08,2,0,0.09640522875816994,25-34,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown
2280,228,1445,231467,12332.91,3.468197412823397,657,90,-3041.62,-121.27,-12.35,5,GROCERY,4306.74,13,13,0.3470319634703196,35-44,U,15-24K,Homeowner,2 Adults Kids,3,1
2281,105,696,1911,5008.79,3.5956855707106965,625,57,-847.66,-40.64,-2.75,3,GROCERY,2663.66,2,0,0.168,,,,,,,
2282,79,302,602,1103.88,2.036678966789668,596,54,-100.1,-14.99,-3.25,4,GROCERY,468.21,2,1,0.1325503355704698,55-64,B,175-199K,Homeowner,Single Female,1,None/Unknown
2283,17,327,59090,1389.3700000000001,3.7652303523035235,639,15,-173.83,-2.5,-0.5,4,GROCERY,671.9300000000001,0,0,0.026604068857589983,,,,,,,
2284,265,2375,185015,17152.63,3.702272825383121,603,80,-2141.1,-59.94,-1.35,15,GROCERY,8362.8,10,2,0.439469320066335,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown
2285,73,478,129949,2057.9,2.5820577164366374,616,49,-405.86,0.0,0.0,5,GROCERY,1092.51,0,0,0.1185064935064935,,,,,,,
2286,26,213,24443,989.26,3.8794509803921566,600,24,-112.79,0.0,0.0,4,GROCERY,380.15,1,0,0.043333333333333335,,,,,,,
2287,33,207,14544,833.51,2.894131944444444,598,28,-147.4,0.0,0.0,8,GROCERY,405.35,0,0,0.05518394648829431,,,,,,,
2288,157,483,12915,2093.06,3.1857838660578386,632,57,-416.21,-7.8,-0.95,7,GROCERY,1000.65,4,0,0.24841772151898733,,,,,,,
2289,88,601,1084,2428.06,2.8498356807511738,598,60,-645.41,-18.830000000000002,-0.75,8,GROCERY,962.9300000000001,3,0,0.14715719063545152,,,,,,,
2290,70,206,10888,916.97,3.1619655172413794,613,36,-138.82,-1.55,-0.45,1,GROCERY,428.82,0,0,0.11419249592169657,,,,,,,
2291,55,102,190,439.03000000000003,2.5087428571428574,594,31,-43.58,0.0,0.0,8,GROCERY,211.51000000000002,0,0,0.09259259259259259,,,,,,,
2292,116,301,150450,1336.14,2.26464406779661,650,37,-219.27,-1.4500000000000002,-1.35,4,GROCERY,731.14,0,0,0.17846153846153845,45-54,A,35-49K,Renter,2 Adults Kids,5+,3+
2293,45,446,58314,2462.95,4.429766187050359,641,28,-268.75,0.0,0.0,4,DRUG GM,864.84,1,0,0.07020280811232449,,,,,,,
2294,186,1555,297380,8381.66,3.0512049508554786,635,72,-1155.32,-7.7,-1.4,7,GROCERY,4429.55,6,0,0.2929133858267717,45-54,B,25-34K,Renter,2 Adults Kids,4,2
2295,98,1436,153833,8003.99,2.9721463052357966,644,64,-1600.7,-9.14,-0.35,3,GROCERY,4498.25,9,0,0.15217391304347827,35-44,B,35-49K,Renter,Single Male,1,None/Unknown
2296,230,2050,22997,13404.83,2.628913512453422,601,81,-2233.59,-7.29,0.0,7,GROCERY,7120.5,8,0,0.3826955074875208,35-44,U,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown
2297,45,157,294,698.36,2.5961338289962828,684,34,-115.48,0.0,0.0,4,GROCERY,353.95,0,0,0.06578947368421052,,,,,,,
2298,83,535,1218,2709.53,3.0206577480490524,639,58,-544.2,-11.05,-6.35,4,GROCERY,1730.21,2,0,0.1298904538341158,65+,A,50-74K,Probable Renter,Single Female,2,None/Unknown
2299,62,576,1204,2057.89,1.8623438914027148,590,47,-350.58,-4.75,-1.75,3,GROCERY,1258.84,1,0,0.10508474576271186,,,,,,,
2300,118,996,14543,4615.35,2.658611751152074,617,72,-982.82,-3.95,-1.7,8,GROCERY,2577.77,7,0,0.1912479740680713,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
2301,137,733,109181,4661.63,3.4377802359882006,680,62,-909.59,-11.4,-1.2,15,GROCERY,2825.87,5,0,0.20147058823529412,,,,,,,
2302,74,569,17353,1960.24,2.1376663031624865,593,54,-509.3,-6.5,-0.5,9,GROCERY,1020.67,2,0,0.12478920741989882,35-44,A,35-49K,Homeowner,1 Adult Kids,3,1
2303,66,372,11496,2158.85,3.9831180811808116,632,47,-290.15,-8.05,-1.55,6,GROCERY,1070.48,3,0,0.10443037974683544,,,,,,,
2304,88,75,4761,240.09,1.9054761904761905,492,29,-43.32,-1.29,0.0,2,DRUG GM,91.9,0,0,0.17886178861788618,,,,,,,
2305,123,1029,46576,6320.64,2.7232399827660494,702,83,-1665.72,-80.95,-15.0,7,GROCERY,3080.37,9,14,0.1752136752136752,45-54,B,50-74K,Homeowner,Single Female,1,None/Unknown
2306,8,32,45,62.06,1.6331578947368421,318,8,-11.56,0.0,0.0,2,GROCERY,45.77,0,0,0.025157232704402517,,,,,,,
2307,179,873,317994,6009.24,2.994140508221226,698,92,-1180.04,-16.63,-2.4,6,GROCERY,3326.15,9,0,0.25644699140401145,45-54,A,75-99K,Homeowner,2 Adults Kids,3,1
2308,31,137,196,582.45,3.573312883435583,666,24,-68.52,0.0,0.0,2,GROCERY,316.08,0,0,0.046546546546546545,,,,,,,
2309,12,80,110,275.01,3.2739285714285713,597,10,-88.57000000000001,-5.0,0.0,3,GROCERY,146.78,0,0,0.020100502512562814,,,,,,,
2310,74,420,762,1389.32,2.16404984423676,671,48,-306.43,-1.13,-0.25,10,GROCERY,781.48,1,0,0.11028315946348734,,,,,,,
2311,58,266,142500,1830.83,3.5481201550387595,618,42,-258.5,0.0,0.0,1,GROCERY,1158.42,0,0,0.09385113268608414,,,,,,,
2312,321,1585,6181,14682.81,3.727547600913937,615,87,-2542.57,-47.65,0.0,4,GROCERY,6613.76,8,0,0.5219512195121951,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown
2313,11,28,23731,105.69,3.523,604,10,-13.03,0.0,0.0,5,KIOSK-GAS,49.75,0,0,0.018211920529801324,,,,,,,
2314,86,723,15979,5078.05,2.7553174172544765,594,64,-806.68,-18.25,-4.35,5,GROCERY,2792.75,4,3,0.1447811447811448,45-54,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown
2315,9,50,72,266.1,4.927777777777778,592,4,-38.2,0.0,0.0,1,GROCERY,83.83,0,0,0.015202702702702704,,,,,,,
2316,27,180,7571,751.89,3.685735294117647,539,21,-99.65,0.0,0.0,9,GROCERY,342.51,1,0,0.05009276437847866,,,,,,,
2317,150,1878,283454,13967.37,2.8199818291944276,697,81,-3079.04,-66.72,-19.4,5,GROCERY,8114.87,17,10,0.2152080344332855,35-44,A,50-74K,Homeowner,2 Adults Kids,5+,3+
2318,366,1923,196685,10685.72,3.2588350106739856,579,77,-1843.35,-15.99,0.0,15,GROCERY,5201.9,13,0,0.6321243523316062,19-24,U,Under 15K,Unknown,Single Female,1,None/Unknown
2319,117,344,612,1148.68,2.261181102362205,699,41,-207.63,0.0,0.0,2,GROCERY,730.88,2,0,0.16738197424892703,,,,,,,
